code,name
51111828,Ciproterona
51111900,Productos antitumorales naturales
51111901,Asparaginasa
51111902,Docetaxel
51111904,Paclitaxel
51111905,Porfímero sódico
51111906,Pegaspargasa
51111907,Fenilbutirato de sodio
51121500,Agentes antiarritmia
51121501,Adenosina
51121502,Digoxina
51121503,Gluconato de quinidina
51121504,Flecainida
51121506,Clorhidrato de sotalol
51121507,Clorhidrato de hidroquinidina
51121509,Propafenona
51121510,Disopiramida
51121511,Clorhidrato de amiodarona
51121512,Tosilato de bretilio
51121513,Fosfato de disopiramida
51121514,Dofetilida
51121515,Acetato de flecainida
51121516,Ibutilida fumarato
51121517,Clorhidrato de mexiletina
51121518,Clorhidrato de moricizina
51121519,Clorhidrato de procainamida
51121520,Clorhidrato de propafenona
51121521,Quinidina poligalacturonato
51121522,Clorhidrato de tocainida
51121523,Sulfato de quinidina
51121600,Medicamentos antiangina
51121601,Nitrato de amilo
51121602,Dinitrato de isosorbida
51121603,Nitroglicerina
51121604,Tetranitrato de pentaeritrito
51121607,Nicorandi
51121608,Clorhidrato de nicardipina
51121609,Molsidomina
51121610,Pralidoxima
51121611,Trimetazidina
51121614,Mononitrato de isosorbida
51121615,Clorhidrato de bepridil
51121616,Clorhidrato de isoxsuprina
51121617,Ranolazina
51121700,Medicamentos antihipertensivos
51121701,Diazóxido
51121702,Terazosina
51121703,Captopril
51121704,Lisinopril
51121705,Felodipino
51121706,Isradipina
51121707,Verapamilo
51121708,Metildopa
51121709,Carvedilol
51121710,Losartán potásico
51121711,Minoxidil
51121713,Clorhidrato de diltiazem
51121714,Vincamina
51121715,Enalapril
51121716,Piretanida
51121717,Mesilato de eprosartán
51121718,Clorhidrato de clonidina
51121721,Tartrato de metoprolol
51121722,Reserpina
51121724,Naftidrofurilo oxalato
51121725,Bisoprolol fumarato
51121726,Indapamida
51121727,Penbutolol
51121728,Prazosina
51121729,Celiprolol
51121730,Ramipril
51121731,Trandolapril
51121732,Combinación de trandolapril y clorhidrato de verapamilo
51121733,Valsartán
51121734,Nicotinato de xantinol
51121735,Candesartán cilexetilo
51121737,Clorhidrato de benazepril
51121738,Deserpidina
51121739,Clorhidrato de verapamilo
51121740,Nisoldipino
51121741,Diclorhidrato de mibefradil
51121742,Diltiazem malato
51121743,Besilato de amlodipina
51121744,Maleato de enalpril
51121745,Dihidrato de enalaprilato
51121746,Mesilato de fenoldopam
51121747,Fosinopril sódico
51121748,Acetato de guanabenz
51121749,Sulfato de guanadrel
51121750,Sulfato de guanetidina
51121751,Clorhidrato de guanfacina
51121752,Hidralazina hidrocloruro
51121753,Irbesartán
51121754,Clorhidrato de mecamilamina
51121755,Clorhidrato de metildopato
51121756,Metirosina
51121757,Clorhidrato de moexipril
51121758,Nitroprusiato de sodio
51121759,Olmesartán medoxomilo
51121760,Perindopril erbumina
51121761,Clorhidrato de quinapril
51121762,Rauwolfia serpentina
51121763,Telmisartán
51121764,Quinapril
51121765,Metoprolol
51121766,Atomoxetina
51121767,Nebivolol
51121768,Benazepril
51121769,Perindopril
51121770,Cilazapril
51121771,Fosinopril
51121772,Gugulsterona
51121773,Clorhidrato de lercanidipina
51121774,Levosimendán
51121775,Tirofibán
51121777,Trimetazidina  dihidrocloruro
51121778,Rilmenidina
51121779,Clevidipina
51121780,Losartán
51121800,Agentes antihiperlipidémicos/hipocolesterolémicos
51121801,Fluvastatina sódica
51121802,Lovastatina
51121803,Simvastatina
51121804,Clofibrato
51121805,Gemfibrozilo
51121806,Pravastatina de sodio
51121807,Polidocanol
51121808,Probucol
51121809,Fenofibrato
51121810,Atorvastatina de calcio
51121811,Cerivastatina sódica
51121812,Colina
51121813,Bitartrato de colina
51121814,Inositol
51121815,Racemetionina
51121816,Fosfatidilcolina
51121817,Colestiramina
51121818,Atorvastatina
51121819,Ezetimiba
51121820,Sulfato de condroitina a
51121821,Pravastatina
51121822,Mevastatina
51121823,Rosuvastatina
51121900,Medicamentos usados para insuficiencia cardíaca congestiva
51121901,Lactato de inamrinona
51121902,Lactato de milrinona
51121903,Digitoxina
51121904,Nifedipina
51121905,Enoximona
51121906,Betaína
51121907,Nesiritida
51121908,Hoja de digital en polvo o preparados
51121909,Eplerenona
51121910,Lanatosido c
51122100,Vasodilatadores
51122101,Mesilato de dihidroergocristina
51122102,Clorhidrato de buflomedil
51122103,Clorhidrato de linsidomina
51122104,Papaverina
51122105,Pentifilina
51122107,Tartrato de ifenprodil
51122108,Mesilatos ergoloides
51122109,Clorhidrato de papaverina
51122110,Nimodipina
51122111,Nitrito de amilo
51122112,Alprostadil
51122113,Ácido nicotínico
51122200,Fármacos contra la hipotensión
51122201,Ornipresina
51122300,Agentes cardiopléjicos
51122301,Solución de cardioplejia
51131500,Medicamentos antianémicos
51131501,Fumarato ferroso
51131502,Gluconato ferroso
51131503,Sulfato ferroso
51131504,Pidolato de magnesio
51131505,Oximetolona
51131506,Eritropoyetina
51131507,Darbepoetina alfa
51131508,Epoetina alfa
51131509,Citrato de amonio férrico
51131510,Polipéptido de hierro heme
51131511,Hierro polisacárido
51131512,Pirofosfato férrico
51131513,Cacodilato ferroso
51131514,Carbonilo de hierro
51131515,Hemina o hematina
51131516,Hierro sacarosa
51131517,Ácido fólico
51131518,Sulfato ferroso y ácido fólico
51131600,Anticoagulantes
51131601,Aprotinina
51131602,Heparina de calcio
51131603,Heparina sódica
51131604,Warfarina sódica
51131605,Citrato de sodio
51131606,Apolato de sodio
51131607,Enoxaparina sódica
51131608,Lepirudina
51131609,Desirudina
51131610,Ardeparina de sodio
51131611,Dalteparina sódica
51131612,Danaparoide sódico
51131613,Dicumarol
51131614,Anisindiona
51131615,Fondaparinux sódico
51131616,Tinzaparina sódica
51131617,Solución  anticoagulante citrato fosfato dextrosa
51131700,Trombolíticos/inhibidores de agregación de plaquetas
51131701,Abciximab
51131702,Alteplasa
51131703,Estreptoquinasa
51131704,Uroquinasa
51131705,Dipiridamol
51131706,Argatroban
51131707,Bivalirudina
51131708,Cilostazol
51131709,Bisulfato de clopidogrel
51131710,Eptifibatida
51131711,Tenecteplasa
51131712,Clorhidrato de ticlopidina
51131713,Monohidrato hidrocloruro  tirofibán
51131714,Anistreplasa
51131715,Clorhidrato de anagrelida
51131716,Reteplasa
51131800,Agentes hemostáticos sistémicos y coagulantes
51131801,Fibrinógeno
51131802,Factores antihemofílicos o globulinas
51131803,Trombina
51131804,Oprelvekina
51131805,Etamsilato
51131806,Subsulfato férrico
51131807,Morruato de sodio
51131808,Ácido aminocaproico
51131809,Dobesilato de calcio
51131810,Parche hemostático
51131811,Ácido tranexámico
51131900,Sustitutos de plasma sanguíneo y extensores y expansores
51131901,Poligelina
51131903,Gelatina
51131904,Plasma sanguíneo humano
51131905,Dextrano
51131906,Pentastarch
51131907,Fracción de proteína de plasma humano
51131908,Hetastarch
51131909,Albúmina humana
51131910,Polividona o povidona
51132000,Agentes hemorreológicos
51132001,Pentoxifilina
51141500,Anticonvulsivos
51141501,Acetazolamida
51141502,Clonazepam
51141503,Felbamato
51141504,Lamotrigina
51141505,Fenobarbital
51141506,Fenobarbital sódico
51141507,Fenitoína
51141508,Etosuximida
51141509,Vigabatrina
51141510,Barbexaclona
51141511,Urbanyl
51141512,Clobazam
51141513,Carbamazepina
51141514,Zonisamida
51141515,Etotoína
51141516,Fosfenitoína sódica
51141517,Gabapentina
51141518,Levetiracetam
51141519,Mefenitoina
51141520,Mefobarbital
51141521,Metsuximida
51141522,Oxcarbazepina
51141523,Parametadiona
51141524,Fenacemida
51141525,Fenitoína sódica
51141526,Primidona
51141527,Clorhidrato de tiagabina
51141528,Topiramato
51141529,Trimetadiona
51141530,Valproato de sodio
51141531,Ácido valproico
51141532,Acetazolamida sódica
51141533,Divalproex sódico
51141534,Pregabalina
51141535,Cabergolina
51141536,Citalopram
51141537,Clorazepato
51141538,Donepezilo
51141539,Duloxetina
51141541,Memantina
51141542,Midazolam
51141543,Ziprasidona
51141600,Antidepresivos
51141601,Amitriptilina
51141602,Clorhidrato de doxepina
51141603,Pamoato de imipramina
51141604,Mirtazapina
51141605,Hidrocloruro de paroxetina
51141606,Clorhidrato de trazodona
51141607,Maleato de fluvoxamina
51141608,Amitriptilinoxida
51141609,Sulfato de tranilcipromina
51141610,Clorhidrato de desipramina
51141611,Trimipramina mesilato
51141612,Sibutramina
51141613,Clorhidrato de carpipramine
51141614,Clomipramina
51141615,Trimipramina
51141616,Clorhidrato de clomipramina
51141617,Bromhidrato de citalopram
51141618,Clorhidrato de fluoxetina
51141619,Hidrocloruro de sertralina
51141620,Mosto de st'john
51141621,Clorhidrato de imipramina
51141622,Isocarboxazida
51141623,Clorhidrato de caprotilina
51141624,Clorhidrato de nefazodona
51141625,Clorhidrato de nortriptilina
51141626,Clorhidrato de protriptilina
51141627,Maleato de trimipramina
51141628,Nortriptilina
51141629,Amoxapina
51141630,Tiroides
51141631,Hidrocloruro de bupropión
51141632,Sulfato de fenelzina
51141633,Oxalato de escitalopram
51141634,Aripiprazol
51141635,Clorhidrato de duloxetina
51141636,Venlafaxina hcl
51141637,Mirtazepina
51141638,Venlafaxina
51141639,Desvenlafaxina
51141640,Moclobemida
51141700,Agentes antipsicóticos
51141701,Fenotiazinas
51141702,Haloperidol
51141703,Olanzapina
51141704,Risperidona
51141705,Nicergolina
51141706,Citicolina
51141707,Clorhidrato de buspirona
51141708,Clordiazepóxido
51141709,Flufenazina
51141710,Periciazina
51141711,Levomepromazina
51141712,Zotepina
51141713,Palmitato de pipotiazina
51141714,Piracetam
51141715,Clozapina
51141716,Decanoato de haloperidol
51141717,Lactato de haloperidol
51141718,Clorhidrato de loxapina
51141719,Succinato de loxapina
51141720,Clorhidrato de molindona
51141721,Pimozida
51141722,Fumarato de quetiapina
51141723,Tiotixeno
51141724,Clorhidrato de tiotixeno
51141725,Clorhidrato de ziprasidona
51141726,Clorhidrato de triflupromazina
51141727,Mesilato de ziprasidona
51141728,Droperidol
51141729,Clorhidrato de tioridazina
51141730,Amisulprida
51141731,Modafinilo
51141732,Clorpromazina
51141800,Hipnóticos
51141801,Pentobarbital
51141802,Secobarbital sódico
51141803,Hidrato de cloral
51141804,Estazolam
51141805,Triazolam
51141806,Butobarbital
51141807,Flunitrazepam
51141808,Tartrato de zolpidem
51141809,Loprazolam mesilato
51141810,Zoplicona
51141811,Amobarbital sódico
51141812,Didrocloruro de dexmedetomidina
51141813,Etclorvinol
51141814,Clorhidrato de flurazepam
51141815,Glutetimida
51141816,Paraldehído
51141817,Quazepam
51141818,Triptófano
51141819,Zaleplon
51141820,Pentobarbital sódico
51141821,Doxilamina succinato
51141822,Butabarbital
51141823,Eszopiclona
51141900,Tranquilizantes y fármacos ansiolíticos y antimaniacos
51141903,Carbonato de litio
51141904,Citrato de litio
51141907,Sulpirida
51141908,Tiaprida
51141910,Bromazepam
51141911,Tofisopam
51141912,Hidrocloruro de chlordiazepoxide
51141913,Clormezanone
51141914,Clorazapato dipotásico
51141915,Halazepam
51141916,Lorazepam
51141917,Oxazepam
51141918,Meprobamato
51141919,Alprazolam
51141920,Diazepam
51141921,Clorhidrato de midazoloam
51141922,Temazepam
51142000,Analgésicos no narcóticos/antipiréticos
51142001,Acetaminofén
51142002,Ácido acetilsalicílico
51142003,Mesalamina
51142004,Meprobromato
51142005,Butetisalicilato de metilo
51142006,Oxaceprol
51142009,Metamizol sódico
51142010,Acetanilida
51142011,Salicilato de magnesio
51142012,Ácido mefenámico
51142013,Salicilamida
51142014,Tiosalicilato de sodio
51142015,Salicilato de trietanolamina
51142016,Solución de antipirina y benzocaína
51142017,Salsalato o ácido salicil salicílico
51142018,Inyección de alcohol deshidratado
51142100,Fármacos antiinflamatorios no esteroideos (NSAID)
51142101,Auranofin
51142102,Carpofen
51142103,Diclofenaco potásico
51142104,Diclofenaco sódico
51142105,Flurbiprofeno
51142106,Ibuprofeno
51142107,Indometacina
51142108,Ketoprofeno
51142109,Naproxeno
51142110,Naproxeno sódico
51142111,Oxaprozin
51142112,Sulindaco
51142113,Suprofeno
51142114,Clorhidrato de bencidamina
51142116,Salicilato de dietilamina
51142117,Dietilamina diclofenaco
51142118,Nimesulida
51142119,Benorilato
51142120,Serrapeptasa
51142121,Diclofenaco
51142122,Auriotomalato de sodio
51142123,Ketorolaco trometamol
51142124,Etodolac
51142125,Etofenamato
51142126,Floctafenina
51142127,Emorfazona
51142128,Piroxicam
51142129,Ácido tiaprofénico
51142130,Leflunomida
51142131,Celecoxib
51142132,Aurotioglucosa
51142133,Bromfenac sódico
51142134,Salicilato de colina
51142135,Fenoprofen cálcico
51142136,Flurbiprofen sódico
51142137,Indometacina trihidrato sódica
51142138,Ketorolac trometamina
51142139,Meclofenamato sódico
51142140,Meloxicam
51142141,Nabumetona
51142142,Rofecoxib
51142143,Tolmetin sódico
51142144,Valdecoxib
51142145,Adalimumab
51142146,Diflunisal
51142147,Anakinra
51142148,Hialuronato de sodio
51142149,Glucosamina
51142150,Acamprosato calcio
51142151,Aceclofenaco
51142152,Deracoxib
51142153,Etoricoxib
51142154,Lumiracoxib
51142155,Clonixinato lisina
51142200,Analgésicos narcóticos
51142201,Butorfanol tartrato
51142202,Fosfato codeina
51142203,Sulfato codeina
51142205,Clorhidrato meperidina
51142206,Sulfato de morfina
51142207,Oxicodona
51142208,Citrato sufentanilo
51142209,Clorhidrato nefopam
51142210,Clorhidrato etilmorfina
51142211,Hidrocodona
51142212,Dihidrocodeina resinato
51142213,Napsilato de propoxifeno
51142214,Clorhidrato de alfentanil
51142215,Hidrocloruro de buprenorfina
51142216,Dezocina
51142217,Dihidrocodéina tartrato
51142218,Dihidrocodéina
51142219,Fentanilo
51142220,Citrato de fentanilo
51142221,Bitartrato de hidrocodona
51142222,Hidrocloruro de hidromorfona
51142223,Polistirex de hidrocodona
51142224,Clorhidrato de acetato de levometadil
51142225,Tartrato de levorfanol
51142226,Clorhidrato de metadona
51142227,Clorhidrato de oxicodona
51142228,Clorhidrato de oximorfona
51142229,Clorhidrato de pentazocina
51142230,Lactato de pentazocina
51142231,Clorhidrato de propoxifeno
51142232,Clorhidrato de remifentanilo
51142233,Codeína
51142234,Bitartrato de dihidrocodeína
51142235,Clorhidrato de tramadol
51142236,Opio
51142237,Dextropropoxifeno
51142300,Antagonistas narcóticos
51142301,Clorhidrato de nalmefeno
51142302,Hidrocloruro de naloxona
51142303,Naltrexona
51142304,Clorhidrato de nalbufina
51142305,Roxatidina
51142306,Clorhidrato de atipamezol
51142400,Medicamentos para dolores de cabeza vasculares y migraña
51142401,Maleato de metisergida
51142402,Succinato de sumatriptán
51142403,Tartrato de ergotamina
51142404,Dihidroergotamina
51142405,Combinación de ácido acetilsalicílico paracetamol
51142406,Almotriptán malato
51142407,Mesilato de dihidroergotamina
51142408,Succinato de frovatriptan
51142409,Isometepteno
51142410,Naratriptán hidrocloruro
51142411,Benzoato de rizatriptán
51142412,Bromhidrato de eletriptan
51142413,Zolmitriptán
51142414,Sumatriptán
51142415,Combinación de acetaminofén butalbital
51142500,Medicamentos contra el Parkinson
51142501,Mesilato de bromocriptina
51142502,Carbidopa
51142503,Levodopa
51142504,Clorhidrato de selegilina
51142505,Biperideno
51142506,Clorhidrato de biperideno
51142507,Mesilato de pergolida
51142508,Dihidrocloruro de pramipexol
51142509,Clorhidrato de ropinirol
51142510,Tolcapone
51142511,Entacapona
51142512,Tropacine
51142513,Rasagilina
51142514,Levodopa y carbidopa
51142600,Estimulantes/anoréxicos
51142601,Sulfato de anfetamina
51142602,Fenfluramina
51142603,Mazindol
51142604,Pemolina
51142605,Tartrato de fendimetrazina
51142606,Clorhidrato de pipradol
51142607,Fenproporex
51142608,Trimetilxantina
51142609,Clorhidrato de anfepramona
51142610,Cafeína
51142611,Clorhidrato de dexfenfluramina
51142612,Clorhidrato de dietilpropión
51142613,Clorhidrato de fenfluramina
51142614,Clorhidrato de benzfetamina
51142615,Clorhidrato de  fentermina
51142616,Fentermina de resina
51142617,Clorhidrato de sibutramina monohidratada
51142618,Clorhidrato de metilfenidato
51142619,Espíritu aromático de amoníaco
51142700,Fármacos antiinflamatorios no esteroideos veterinarios (VNSAID)
51142701,Fenilbutazona
51142702,Ácido meclofenámico
51142800,Fármacos de tratamiento de la esclerosis lateral amiotrófica (ELA)
51142801,Riluzol
51142900,"Fármacos anestésicos, complementos relacionados y analépticos"
51142901,Cloroformo
51142902,Mezcla eutéctica de anestésicos locales
51142903,Ropivacaína
51142904,Lidocaína
51142905,Bupivacaína
51142906,Clorhidrato de ametocaína
51142907,Oxibuprocaína
51142908,Lignocaina
51142909,Benzocaína
51142910,Prilocaina
51142911,Clorhidrato de quinisocaina
51142912,Dibucaina
51142913,Halotano
51142914,Clorhidrato de amilocaína
51142915,Septocaina
51142916,Hialuronidasa
51142917,Mepivacaína
51142918,Articaína
51142919,Isoflurano
51142920,Procaina
51142921,Tiopental sódico
51142922,Clorhidrato de benoxinato
51142923,Butambeno
51142924,Clorobutanol
51142925,Clorhidrato de cloroprocaína
51142926,Clorhidrato de cocaína
51142927,Desflurano
51142928,Clorhidrato de diclonina
51142929,Enflurano
51142930,Éter
51142931,Cloruro de etilo
51142932,Clorhidrato de etidocaína
51142933,Etomidato
51142934,Clorhidrato de ketamina
51142935,Levobupivacaína hidrocloruro
51142936,Levonordefrina
51142937,Clorhidrato de lidocaína
51142938,Metohexital sódico
51142939,Clorhidrato de pramoxina
51142940,Clorhidrato de proparacaína
51142941,Propofol
51142942,Sevoflurano
51142943,Tetracaína
51142944,Clorhidrato de tetracaina
51142945,Clorhidrato de doxapram
51142946,Metoxiflurano
51142947,Clorhidrato de cincocaína
51142948,Diclorotetrafluoroetano
51151500,Colinérgicos y inhibidores de la colinesterasa
51151501,Cloruro de betanecol
51151502,Cloruro de edrofonio
51151503,Fisostigmina
51151504,Nitrato de pilocarpina
51151505,Clorhidrato de tropatepina
51151506,Inhibidor de la esterasa
51151507,Cloruro de ambenonio
51151508,Dexpantenol
51151509,Donepezilo clorhidrato
51151510,Bromhidrato de galantamina
51151511,Bromuro de mepenzolato
51151512,Metilsulfato de neostigmina
51151513,Bromuro de neostigmina
51151514,Bromuro de piridostigmina
51151515,Tartrato de rivastigmina
51151516,Clorhidrato de tacrina
51151517,Clorhidrato de cevimelina
51151518,Lecitina o fosfatidilcolina
51151600,Agentes bloqueadores colinérgicos
51151601,Sulfato de atropina
51151602,Mesilato de benztropina
51151603,Clorhidrato de prociclidina
51151604,Clorhidrato de trihexifenidilo
51151605,Clorhidrato de ciclopentolato
51151606,Tropicamida
51151607,Bromuro de clidinio
51151608,Clorhidrato de diciclomina
51151609,Bromuro de propantelina
51151610,Alcaloides de belladona
51151611,Glicopirrolato
51151612,Sulfato de hiosciamina
51151613,Bromhidrato de escopolamina
51151614,Homatropina bromhidrato
51151615,Caramifeno
51151616,Atropina
51151700,Simpatomiméticos (adrenérgicos)
51151701,Albuterol
51151702,Tartrato de brimonidina
51151703,Epinefrina
51151704,Borato de epinefrina
51151705,Clorhidrato de epinefrina
51151706,Isoproterenol
51151707,Sulfato de isoproterenol
51151708,Bitartrato de levarterenol
51151709,Fenilpropanolamina clorhidrato
51151710,Clorhidrato de fenilefrina
51151711,Sulfato de terbutalina
51151712,Clorhidrato de arbutamina
51151713,Clorhidrato de cinamedrina
51151714,Sulfato de d-anfetamina
51151715,Sulfato de efedrina
51151716,Clorhidrato de isoproterenol
51151717,Sulfato de mefentermina
51151718,Bitartrato de metaraminol
51151719,Pseudoefedrina
51151720,Xinafoato de salmeterol
51151721,Clorhidrato de midodrina
51151722,Clorhidrato de levalbuterol
51151723,Clorhidrato de tetrahidrozolina
51151724,Clorhidrato de nafazolina
51151725,Dipivefrina
51151726,Fenilpropanolamina
51151727,Norepinefrina bitartrato
51151728,Bromhidrato hidroxianfetamina
51151729,Clorhidrato de metanfetamina
51151730,Epinefrina bitartrato
51151731,Sulfato de metaproterenol
51151732,Clorhidrato de dobutamina
51151733,Clorhidrato de dipivefrina
51151734,Sulfato de albuterol
51151735,Aspartato de anfetamina
51151736,Mesilato de isoetarina
51151737,Clorhidrato de dopamina
51151738,Fumarato de formoterol
51151739,Clorhidrato de metoxamina
51151740,Clorhidrato de isoetarina
51151741,Efedrina
51151742,Fenilefrina
51151743,Clorhidrato de pseudoefedrina
51151744,Hidrocloruro de efedrina
51151745,Tanato de pseudoefedrina
51151746,Sulfato de pseudoefedrina
51151747,Hidrocloruro de racepinephrine
51151748,Nafazolina
51151749,Dextroanfetamina
51151750,Arformoterol
51151800,Agentes bloqueadores adrenérgicos
51151801,Atenolol
51151802,Hidrocloruro de esmolol
51151803,Nadolol
51151804,Pindolol
51151805,Maleato de timolol
51151810,Mesilato de fentolamina
51151811,Hidrocloruro de yohimbina
51151812,Hidrocloruro de propranolol
51151813,Acebutolol
51151814,Hidrocloruro de betaxolol
51151815,Hidrocloruro de tolazolina
51151816,Hidrocloruro de prazosín
51151817,Hidrocloruro de tamsulosina
51151818,Hidrocloruro de carteolol
51151819,Hidrocloruro de terazosina
51151820,Hidrocloruro de fenoxibenzamina
51151821,Sulfato de penbutolol
51151822,Succinato de metoprolol
51151823,Hidrocloruro de labetalol
51151824,Mesilato de doxazosina
51151825,Hidrocloruro de dapiprazol
51151900,Relajantes músculo-esqueléticos de acción centrada
51151901,Baclofeno
51151902,Clorzoxazona
51151903,Dantroleno sódico
51151904,Metocarbamol
51151905,Carisoprodol
51151906,Isoxsuprina
51151907,Clorhidrato de ritodrina
51151908,Citrato de orfenadrina
51151910,Nonivamida
51151911,Suxametonio
51151912,Tiocolchicósido
51151913,Clorfenesina carbamato
51151914,Clorhidrato de ciclobenzaprina
51151915,Metaxalona
51151916,Cloruro de succinilcolina
51151917,Clorhidrato de tizanidina
51151918,Alfuzosina
51151919,Hci cropiverina
51151920,Tolterodina
51152000,Agentes bloqueadores neuromusculares
51152001,Besilato de atracurio
51152002,Cloruro de mivacurio
51152003,Bromuro de rocuronio
51152004,Bromuro de vecuronio
51152005,Toxina botulínica
51152006,Cisatracurio
51152007,Cloruro de doxacurio
51152008,Yoduro de metocurina
51152009,Bromuro de pancuronio
51152010,Bromuro de rapacuronio
51152011,Cloruro de tubocurarina
51152012,Bromuro de pipecuronio
51161500,Antiasmáticos
51161501,Mesilato de bitolterol
51161502,Nedocromil sódico
51161503,Acetato de pirbuterol
51161504,Aminofilina
51161505,Teofilina
51161506,Terbutalina
51161507,Formoterol
51161508,Sulfato de salbutamol
51161510,Teofilina
51161511,Cromoglicato de sodio
51161513,Difilina
51161514,Oxtrifilina
51161515,Montelukast sódico
51161516,Zafirlukast
51161517,Zileutón
51161518,Hidrato de pranlukast
51161519,Carmoterol
51161520,Ciclesonida
51161521,Cilomilast
51161522,Tulobuterol
51161523,Clorhidrato de reproterol
51161524,Bromuro de tiotropio
51161525,Beclometasona
51161600,Antihistamínicos (bloqueadores H1)
51161601,Astemizol
51161602,Fumarato de clemastina
51161603,Maleato de dexclorfeniramina
51161605,Clorhidrato de levocabastina
51161606,Loratadina
51161607,Terfenadina
51161608,Clorhidrato de betahistina
51161609,Hidrocloruro de triprolidina
51161610,Prometazina
51161611,Oxomemazina
51161612,Ebastina
51161613,Mesilato de dihidroergotoxina
51161614,Clorhidrato de meclozina
51161615,Cetirizina
51161616,Betahistina
51161617,Clorhidrato de buclicina
51161618,Alimemazina
51161619,Mepiramina maleato
51161620,Difenhidramina
51161621,Clorhidrato de fexofenadina
51161622,Cromoglicato de sodio
51161623,Hidroxizina pamoato
51161624,Maleato de  azatadina
51161625,Azelastina hidrocloruro
51161626,Bosentán
51161627,Maleato de bromfeniramina
51161628,Maleato de carbinoxamina
51161629,Hidrocloruro de cetirizina
51161630,Maleato de clorfenamina
51161631,Tanato de clorfenamina
51161632,Clorhidrato de ciproheptadina
51161633,Desloratadina
51161634,Maleato de dexbromfeniramina
51161635,Clorhidrato de difenhidramina
51161636,Tanato de difenhidramina
51161637,Clorhidrato de hidroxizina
51161638,Fumarato de ketotifeno
51161639,Clorhidrato de olopatadina
51161640,Tartrato de fenindamina
51161646,Acrivastina
51161647,Bromfeniramina
51161648,Difumarato de emedastina
51161649,Lodoxamida trometamina
51161650,Clorhidrato de prometazina
51161651,Potasio de pemirolast
51161652,Mizolastina
51161653,Clorhidrato de epinastina
51161654,Levocetirizina dihidrocloruro
51161655,Levocetirizina hemihidrato
51161700,Medicamentos para alteraciones del tracto respiratorio
51161701,Acetilcisteína
51161702,Beractant
51161703,Budesonida
51161704,Palmitato de colfoscerilo
51161705,Bromuro de ipratropio
51161706,Sobrerol
51161707,Clorhidrato de bamifilina
51161708,Dornasa alfa
51161709,Poractant alfa
51161710,Calfactant
51161800,"Productos para tos, resfriados y antialérgicos"
51161801,Benzonatato
51161802,Guaifenesina
51161803,Mentol
51161805,Carbocisteína
51161806,Cloruro de amonio
51161808,Dextrometorfano
51161809,Citrato de oxolamina
51161810,Folcodina
51161811,Bromhexina
51161812,Combinación de acetaminofen y clorfeniramina
51161813,Guayacolsulfonato de potasio
51161814,Bitartrato de fenilpropanolamina
51161815,Tanato de carbetapentano
51161817,Clorhidrato de dextrometorfano
51161818,Dextrometorfano polistirex
51161819,Tanato de dextrometorfano
51161820,Aceite de eucalipto o eucaliptol
51161900,Descongestionantes nasales
51161901,Clorhidrato de oximetazolina
51161903,Clorhidrato de xilometazolina
51171500,Antiácidos y antiflatulentos
51171501,Carbonato de calcio
51171502,Magaldrato
51171503,Hidróxido de magnesio
51171504,Antiácidos de bicarbonato de sodio
51171505,Simeticona
51171507,Hidrotalcita
51171508,Carbonato de magnesio
51171509,Clorhidrato de betaína
51171510,Trisilicato de magnesio
51171511,Hidróxido de aluminio
51171513,Dihidroxialuminio-carbonato de sodio
51171600,Laxantes
51171601,Cáscara sagrada
51171602,Docusato de calcio
51171603,Docusato potásico
51171604,Docusato de sodio
51171605,Lactulosa
51171606,Sulfato de magnesio
51171607,Mucílago hidrófilo del psilio
51171608,Glicerina
51171609,Ácido dehidrocólico
51171610,Sen o senósidos
51171611,Estimulante bisacodilo
51171612,Metilcelulosa
51171613,Aloína
51171614,Bisacodyl
51171615,Calcio policarbofilo
51171616,Casantranol
51171617,Aceite de ricino
51171618,Monohidrato de cisaprida
51171619,Supositorios de glicerina
51171620,Citrato de magnesio
51171621,Clorhidrato de metoclopramida
51171622,Fosfato de sodio
51171623,Fenolftaleína
51171624,Semilla de psyllium
51171626,Bitartrato de potasio
51171627,Tartrato de sodio y potasio
51171628,Fosfato de potasio
51171629,Sulfato de sodio
51171630,Aceite mineral
51171631,Polietilenglicol laxante
51171632,Cloruro de magnesio
51171633,Lubiprostona
51171700,Antidiarréicos
51171701,Clorhidrato de difenoxina
51171702,Hidroclorato de loperamida
51171703,Paregorico
51171704,Nifuroxazida
51171706,Atapulgita
51171707,Subsalicilato de bismuto
51171708,Clorhidrato de difenoxilato
51171709,Saccharomyces boulardii
51171710,Clorhidrato de alosetrón
51171711,Caolín y pectina
51171712,Pectina  purificada con acidophilus
51171800,"Agentes antivértigo, antinauseantes y antieméticos"
51171801,Dronabinol
51171802,Clorhidrato de granisetrón
51171803,Clorhidrato de meclizina
51171804,Clorhidrato de ondansetrón
51171805,Clorhidrato de trimetobenzamida
51171806,Metoclopramida
51171807,Cinarizina
51171808,Clorhidrato de difenidol
51171809,Ciclizina
51171811,Combinacion de dextrosa fructosa y ácido fosfórico
51171812,Proclorperazina
51171813,Metopimazina
51171814,Mesilato de dolasetrón
51171815,Clorhidrato de ciclizina
51171816,Ondansetrón
51171817,Edisilato de proclorperazina
51171818,Maleato de proclorperazina
51171819,Maleato de tietilperacina
51171820,Dimenhidrinato
51171821,Aprepitant
51171822,Clorhidrato de palonosetrón
51171823,Granisetrón  base
